dataset,split,filename,abs_image_path,md5
ORIGA,B,568.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/568.jpg,829e91f6c2fbc2d2aa27c167664a1e44
ORIGA,B,480.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/480.jpg,84bfb15e5e688835f3b2960bb13bdc3f
FUNDUS_SORTED,Train,480.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/480.jpg,84bfb15e5e688835f3b2960bb13bdc3f
FUNDUS_SORTED,Train,064.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/064.jpg,856cb8f7804f14064cee28e6602a96cd
ORIGA,A,064.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/064.jpg,856cb8f7804f14064cee28e6602a96cd
FUNDUS_SORTED,Train,017.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/017.jpg,85cb7ceae956581e2ce4a90471cbf20c
ORIGA,A,017.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/017.jpg,85cb7ceae956581e2ce4a90471cbf20c
FUNDUS_SORTED,Train,228.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/228.jpg,86332465576412b0dc9cf9eeb3c59d2b
ORIGA,B,228.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/228.jpg,86332465576412b0dc9cf9eeb3c59d2b
ORIGA,B,625.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/625.jpg,864cd84487a75f8126e167ef17344083
FUNDUS_SORTED,Validation,625.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/625.jpg,864cd84487a75f8126e167ef17344083
FUNDUS_SORTED,Train,496.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/496.jpg,86647b9f968ea7003d11a3664eb5efab
ORIGA,B,496.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/496.jpg,86647b9f968ea7003d11a3664eb5efab
ORIGA,B,443.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/443.jpg,867f3d8a12fdbeba03804eb62edd7320
FUNDUS_SORTED,Train,443.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/443.jpg,867f3d8a12fdbeba03804eb62edd7320
ORIGA,A,249.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/249.jpg,86823b1683ee3823e269f1918f61024a
FUNDUS_SORTED,Train,249.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/249.jpg,86823b1683ee3823e269f1918f61024a
FUNDUS_SORTED,Train,257.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/257.jpg,86d8af9590eb9d8181d74ef11707bbd4
ORIGA,B,257.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/257.jpg,86d8af9590eb9d8181d74ef11707bbd4
ORIGA,B,254.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/254.jpg,8829d89ab8e1093ae0d596054b1b62f5
FUNDUS_SORTED,Train,254.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/254.jpg,8829d89ab8e1093ae0d596054b1b62f5
FUNDUS_SORTED,Validation,623.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/623.jpg,8917d6f3c952b51617d3adb102f78b9f
ORIGA,A,623.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/623.jpg,8917d6f3c952b51617d3adb102f78b9f
FUNDUS_SORTED,Train,087.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/087.jpg,893ee58736bb8e6ced812306d55f58f5
ORIGA,A,087.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/087.jpg,893ee58736bb8e6ced812306d55f58f5
ORIGA,B,051.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/051.jpg,8963f72105da7a9931144241c2d65ed3
FUNDUS_SORTED,Train,051.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/051.jpg,8963f72105da7a9931144241c2d65ed3
FUNDUS_SORTED,Train,433.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/433.jpg,89a739d63c37a36f4ac5c0666ae21b40
ORIGA,A,433.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/433.jpg,89a739d63c37a36f4ac5c0666ae21b40
ORIGA,B,178.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/178.jpg,89dc7a88565f38ef3dcd221b8ec7ff2f
FUNDUS_SORTED,Train,178.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/178.jpg,89dc7a88565f38ef3dcd221b8ec7ff2f
ORIGA,A,135.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/135.jpg,8a193d5c68d98a2e3fd84f6e3ae6d8e7
FUNDUS_SORTED,Train,135.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/135.jpg,8a193d5c68d98a2e3fd84f6e3ae6d8e7
ORIGA,A,451.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/451.jpg,8a8556adc340cc472cae4d3724fd0cf3
FUNDUS_SORTED,Train,451.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/451.jpg,8a8556adc340cc472cae4d3724fd0cf3
ORIGA,B,006.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/006.jpg,8ae8d3feef49a4972590506d86a12b28
FUNDUS_SORTED,Train,006.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/006.jpg,8ae8d3feef49a4972590506d86a12b28
ORIGA,B,042.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/042.jpg,8b0a4296139e3caf71442b9a77b67b93
FUNDUS_SORTED,Train,042.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/042.jpg,8b0a4296139e3caf71442b9a77b67b93
FUNDUS_SORTED,Train,342.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/342.jpg,8c99138f6347c53f97d338d365ccd55e
ORIGA,B,342.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/342.jpg,8c99138f6347c53f97d338d365ccd55e
ORIGA,B,187.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/187.jpg,8cc09a71882cfb30f25e828580687e52
FUNDUS_SORTED,Train,187.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/187.jpg,8cc09a71882cfb30f25e828580687e52
FUNDUS_SORTED,Train,377.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/377.jpg,8d31286ce530849b8566e9bcf115770f
ORIGA,B,377.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/377.jpg,8d31286ce530849b8566e9bcf115770f
FUNDUS_SORTED,Train,001.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/001.jpg,8e077949ca758e03034fd6149f3f1c4c
ORIGA,A,001.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/001.jpg,8e077949ca758e03034fd6149f3f1c4c
FUNDUS_SORTED,Train,049.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/049.jpg,8e889fe74bd7af32d6e76862b5a540f2
ORIGA,A,049.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/049.jpg,8e889fe74bd7af32d6e76862b5a540f2
ORIGA,B,281.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/281.jpg,8e914de2482cb4aa05f918f435a4f547
FUNDUS_SORTED,Train,281.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/281.jpg,8e914de2482cb4aa05f918f435a4f547
ORIGA,B,460.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/460.jpg,8ea20b397372ff8c432949948671a8eb
FUNDUS_SORTED,Train,460.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/460.jpg,8ea20b397372ff8c432949948671a8eb
ORIGA,A,526.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/526.jpg,8f042223c9443c3b99da4b8ef5e5c65f
FUNDUS_SORTED,Validation,526.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/526.jpg,8f042223c9443c3b99da4b8ef5e5c65f
ORIGA,B,539.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/539.jpg,8f0e1b07a4ad2a4c58aa9e3a23433b0f
FUNDUS_SORTED,Validation,539.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/539.jpg,8f0e1b07a4ad2a4c58aa9e3a23433b0f
ORIGA,A,226.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/226.jpg,8f2f4994be91c78deb2531c7b0adf20d
FUNDUS_SORTED,Train,226.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/226.jpg,8f2f4994be91c78deb2531c7b0adf20d
ORIGA,A,556.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/556.jpg,8f57f1302f26723613849f165d4e7804
FUNDUS_SORTED,Train,556.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/556.jpg,8f57f1302f26723613849f165d4e7804
FUNDUS_SORTED,Train,016.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/016.jpg,8fae750852566649025fc8a03c012866
ORIGA,A,016.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/016.jpg,8fae750852566649025fc8a03c012866
ORIGA,A,412.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/412.jpg,8fed706b87e6a0f44cdd2acd3fbcefd4
FUNDUS_SORTED,Train,412.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/412.jpg,8fed706b87e6a0f44cdd2acd3fbcefd4
ORIGA,B,352.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/352.jpg,8ff6a08340b594163108df8853bd7118
FUNDUS_SORTED,Train,352.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/352.jpg,8ff6a08340b594163108df8853bd7118
FUNDUS_SORTED,Train,378.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/378.jpg,900cd52f1f536434a816217777610131
ORIGA,B,378.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/378.jpg,900cd52f1f536434a816217777610131
FUNDUS_SORTED,Train,171.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/171.jpg,90297c1fac096c9f7965070c74a1d05e
ORIGA,A,171.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/171.jpg,90297c1fac096c9f7965070c74a1d05e
FUNDUS_SORTED,Validation,552.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/552.jpg,90ba2bf1e2b8840643b0c2903ae456ea
ORIGA,A,552.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/552.jpg,90ba2bf1e2b8840643b0c2903ae456ea
FUNDUS_SORTED,Train,125.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/125.jpg,90e81cef9d20d6f39d3ca271fbd3edea
ORIGA,A,125.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/125.jpg,90e81cef9d20d6f39d3ca271fbd3edea
FUNDUS_SORTED,Train,041.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/041.jpg,91194ec0db1d2999b29ec4ad2f222c6c
ORIGA,B,041.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/041.jpg,91194ec0db1d2999b29ec4ad2f222c6c
FUNDUS_SORTED,Train,519.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/519.jpg,9154fc3fecbfc8dcd380e6f559d91b0d
ORIGA,B,519.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/519.jpg,9154fc3fecbfc8dcd380e6f559d91b0d
FUNDUS_SORTED,Train,050.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/050.jpg,918ffe7cc8db1b0641d116f53b448ab9
ORIGA,B,050.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/050.jpg,918ffe7cc8db1b0641d116f53b448ab9
ORIGA,B,338.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/338.jpg,91c2dd23f3abdd18d6975f167e5b7c4a
FUNDUS_SORTED,Train,338.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/338.jpg,91c2dd23f3abdd18d6975f167e5b7c4a
FUNDUS_SORTED,Train,481.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/481.jpg,921c2248fa135c734db10209678b5ce3
ORIGA,A,481.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/481.jpg,921c2248fa135c734db10209678b5ce3
ORIGA,B,629.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/629.jpg,921e63e358b30153a276d7280406444f
FUNDUS_SORTED,Validation,629.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/629.jpg,921e63e358b30153a276d7280406444f
FUNDUS_SORTED,Train,339.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/339.jpg,92538556d996302ea120b5b415fdcf6b
ORIGA,B,339.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/339.jpg,92538556d996302ea120b5b415fdcf6b
FUNDUS_SORTED,Train,197.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/197.jpg,92b400e909b930219b286bf31e40414c
ORIGA,B,197.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/197.jpg,92b400e909b930219b286bf31e40414c
FUNDUS_SORTED,Train,393.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/393.jpg,93a47cadec73d017b195c538c9a534e0
ORIGA,B,393.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/393.jpg,93a47cadec73d017b195c538c9a534e0
ORIGA,A,418.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/418.jpg,9413e68008b325b9e0c4c7b94c57f0b1
FUNDUS_SORTED,Train,418.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/418.jpg,9413e68008b325b9e0c4c7b94c57f0b1
ORIGA,A,003.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/003.jpg,944b61e8e65409882052726510629d46
FUNDUS_SORTED,Train,003.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/003.jpg,944b61e8e65409882052726510629d46
ORIGA,B,596.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/596.jpg,94a0c872591b78e6467f318cfc9e3db9
FUNDUS_SORTED,Validation,596.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/596.jpg,94a0c872591b78e6467f318cfc9e3db9
ORIGA,B,575.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/575.jpg,9536d79463ca15a88690b2ace3bb1121
FUNDUS_SORTED,Validation,575.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/575.jpg,9536d79463ca15a88690b2ace3bb1121
FUNDUS_SORTED,Train,457.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/457.jpg,965d907e456cf36cd54417bafaa1f409
ORIGA,B,457.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/457.jpg,965d907e456cf36cd54417bafaa1f409
FUNDUS_SORTED,Train,129.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/129.jpg,96649c281d69736f5a729516757e4892
ORIGA,A,129.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/129.jpg,96649c281d69736f5a729516757e4892
ORIGA,A,131.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/131.jpg,970218fe71edd8ebb9f0f9db555ab571
FUNDUS_SORTED,Train,131.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/131.jpg,970218fe71edd8ebb9f0f9db555ab571
FUNDUS_SORTED,Train,126.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/126.jpg,974031e4a0938afd9cc66013cf603714
ORIGA,A,126.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/126.jpg,974031e4a0938afd9cc66013cf603714
FUNDUS_SORTED,Train,024.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/024.jpg,97a76484c81ce77cb455cfdf74fddc67
ORIGA,A,024.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/024.jpg,97a76484c81ce77cb455cfdf74fddc67
FUNDUS_SORTED,Train,255.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/255.jpg,981185eef1612ced4a485ef0d7c06e21
